contest_name,reporting_unit_id,hindi,ru_order,county,muni,reporting_unit_name,congressional_district,senate_district,assembly_district,travis_hartwig_rep,sarah_godlewski_dem,andrew_zuelke_con,scattering,race
STATE TREASURER,144623,41251,314,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 314,Congressional - District 4,State Senate - District 7,Assembly - District 20,272,299,13,1,state treasurer
STATE TREASURER,144625,41251,315,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 315,Congressional - District 4,State Senate - District 7,Assembly - District 20,456,587,23,1,state treasurer
STATE TREASURER,144643,41251,316,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 316,Congressional - District 4,State Senate - District 7,Assembly - District 20,259,359,19,0,state treasurer
STATE TREASURER,144620,41251,317,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 317,Congressional - District 4,State Senate - District 7,Assembly - District 20,260,463,22,2,state treasurer
STATE TREASURER,144741,41251,320,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 320,Congressional - District 4,State Senate - District 3,Assembly - District 9,2,34,2,0,state treasurer
STATE TREASURER,144578,41251,321,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 321,Congressional - District 4,State Senate - District 3,Assembly - District 8,10,130,3,0,state treasurer
STATE TREASURER,144677,41251,322,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 322,Congressional - District 4,State Senate - District 3,Assembly - District 9,14,76,3,0,state treasurer
STATE TREASURER,144706,41251,323,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 323,Congressional - District 4,State Senate - District 3,Assembly - District 8,34,152,5,0,state treasurer
STATE TREASURER,144818,41251,324,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 324,Congressional - District 4,State Senate - District 3,Assembly - District 8,8,74,2,0,state treasurer
STATE TREASURER,144499,41251,325,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 325,Congressional - District 4,State Senate - District 3,Assembly - District 9,46,305,7,1,state treasurer
STATE TREASURER,144713,41251,326,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 326,Congressional - District 4,State Senate - District 3,Assembly - District 7,3,1,0,0,state treasurer
STATE TREASURER,144712,41251,327,MILWAUKEE,City of MILWAUKEE,City of MILWAUKEE Ward 327,Congressional - District 4,State Senate - District 3,Assembly - District 7,0,0,0,0,state treasurer
STATE TREASURER,143662,41265,1,MILWAUKEE,City of OAK CREEK,City of OAK CREEK Wards 1-3,Congressional - District 1,State Senate - District 7,Assembly - District 21,1346,1263,64,1,state treasurer
STATE TREASURER,143663,41265,4,MILWAUKEE,City of OAK CREEK,City of OAK CREEK Wards 4-6,Congressional - District 1,State Senate - District 7,Assembly - District 21,1094,1247,42,1,state treasurer
STATE TREASURER,143659,41265,7,MILWAUKEE,City of OAK CREEK,City of OAK CREEK Wards 7-9,Congressional - District 1,State Senate - District 7,Assembly - District 21,1394,1262,46,3,state treasurer
STATE TREASURER,143661,41265,10,MILWAUKEE,City of OAK CREEK,City of OAK CREEK Wards 10-12,Congressional - District 1,State Senate - District 7,Assembly - District 21,1512,1230,66,3,state treasurer
STATE TREASURER,143660,41265,13,MILWAUKEE,City of OAK CREEK,City of OAK CREEK Wards 13-15,Congressional - District 1,State Senate - District 7,Assembly - District 21,1659,1211,54,1,state treasurer
STATE TREASURER,143664,41265,16,MILWAUKEE,City of OAK CREEK,City of OAK CREEK Wards 16-19,Congressional - District 1,State Senate - District 7,Assembly - District 21,964,1172,49,0,state treasurer
STATE TREASURER,144044,41281,1,MILWAUKEE,City of ST. FRANCIS,City of ST. FRANCIS Wards 1-4,Congressional - District 4,State Senate - District 7,Assembly - District 20,530,821,34,3,state treasurer
STATE TREASURER,144043,41281,5,MILWAUKEE,City of ST. FRANCIS,City of ST. FRANCIS Wards 5-8,Congressional - District 4,State Senate - District 7,Assembly - District 20,614,880,36,1,state treasurer
STATE TREASURER,144045,41281,9,MILWAUKEE,City of ST. FRANCIS,City of ST. FRANCIS Wards 9-12,Congressional - District 4,State Senate - District 7,Assembly - District 20,605,1038,38,0,state treasurer
STATE TREASURER,143581,41282,1,MILWAUKEE,City of SOUTH MILWAUKEE,City of SOUTH MILWAUKEE Wards 1-4,Congressional - District 4,State Senate - District 7,Assembly - District 21,927,1225,83,4,state treasurer
STATE TREASURER,143578,41282,5,MILWAUKEE,City of SOUTH MILWAUKEE,City of SOUTH MILWAUKEE Wards 5-8,Congressional - District 4,State Senate - District 7,Assembly - District 21,875,1032,69,4,state treasurer
STATE TREASURER,143579,41282,9,MILWAUKEE,City of SOUTH MILWAUKEE,City of SOUTH MILWAUKEE Wards 9-12,Congressional - District 4,State Senate - District 7,Assembly - District 21,1185,1285,64,7,state treasurer
STATE TREASURER,143580,41282,13,MILWAUKEE,City of SOUTH MILWAUKEE,City of SOUTH MILWAUKEE Wards 13-16,Congressional - District 4,State Senate - District 7,Assembly - District 21,960,1136,74,5,state treasurer
STATE TREASURER,146346,41291,1,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 1,Congressional - District 5,State Senate - District 5,Assembly - District 14,386,737,17,2,state treasurer
STATE TREASURER,146347,41291,2,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 2,Congressional - District 5,State Senate - District 5,Assembly - District 14,322,772,11,2,state treasurer
STATE TREASURER,146348,41291,3,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 3,Congressional - District 5,State Senate - District 5,Assembly - District 14,430,758,20,2,state treasurer
STATE TREASURER,146353,41291,4,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 4,Congressional - District 5,State Senate - District 5,Assembly - District 14,649,949,21,0,state treasurer
STATE TREASURER,146354,41291,5,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 5,Congressional - District 5,State Senate - District 5,Assembly - District 13,329,531,12,0,state treasurer
STATE TREASURER,146362,41291,6,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 6,Congressional - District 5,State Senate - District 5,Assembly - District 13,290,587,16,2,state treasurer
STATE TREASURER,146363,41291,7,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 7,Congressional - District 5,State Senate - District 5,Assembly - District 13,534,819,20,3,state treasurer
STATE TREASURER,144402,41291,8,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 8,Congressional - District 5,State Senate - District 5,Assembly - District 13,291,310,13,1,state treasurer
STATE TREASURER,144403,41291,9,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 9,Congressional - District 5,State Senate - District 5,Assembly - District 13,572,616,26,0,state treasurer
STATE TREASURER,146361,41291,10,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 10,Congressional - District 5,State Senate - District 5,Assembly - District 13,348,743,22,1,state treasurer
STATE TREASURER,146357,41291,11,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 11,Congressional - District 5,State Senate - District 5,Assembly - District 13,351,762,19,3,state treasurer
STATE TREASURER,146358,41291,12,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 12,Congressional - District 5,State Senate - District 5,Assembly - District 13,586,750,18,1,state treasurer
STATE TREASURER,146349,41291,13,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 13,Congressional - District 5,State Senate - District 5,Assembly - District 14,197,411,12,0,state treasurer
STATE TREASURER,146351,41291,14,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 14,Congressional - District 5,State Senate - District 5,Assembly - District 14,372,794,19,2,state treasurer
STATE TREASURER,146352,41291,15,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 15,Congressional - District 5,State Senate - District 5,Assembly - District 14,300,914,31,1,state treasurer
STATE TREASURER,146355,41291,16,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 16,Congressional - District 5,State Senate - District 5,Assembly - District 14,564,777,24,0,state treasurer
STATE TREASURER,146356,41291,17,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 17,Congressional - District 5,State Senate - District 5,Assembly - District 14,585,539,16,3,state treasurer
STATE TREASURER,144405,41291,18,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 18,Congressional - District 5,State Senate - District 5,Assembly - District 14,370,542,13,2,state treasurer
STATE TREASURER,144406,41291,19,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 19,Congressional - District 5,State Senate - District 5,Assembly - District 14,400,606,22,0,state treasurer
STATE TREASURER,146350,41291,20,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 20,Congressional - District 5,State Senate - District 5,Assembly - District 13,605,700,29,3,state treasurer
STATE TREASURER,144404,41291,21,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 21,Congressional - District 5,State Senate - District 5,Assembly - District 13,462,490,18,1,state treasurer
STATE TREASURER,146364,41291,22,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 22,Congressional - District 5,State Senate - District 5,Assembly - District 14,434,617,21,0,state treasurer
STATE TREASURER,146359,41291,23,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 23,Congressional - District 5,State Senate - District 5,Assembly - District 14,470,534,22,0,state treasurer
STATE TREASURER,146360,41291,24,MILWAUKEE,City of WAUWATOSA,City of WAUWATOSA Ward 24,Congressional - District 5,State Senate - District 4,Assembly - District 12,325,523,14,0,state treasurer
STATE TREASURER,144021,41292,1,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 1,Congressional - District 5,State Senate - District 3,Assembly - District 7,267,467,29,1,state treasurer
STATE TREASURER,144017,41292,2,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 2,Congressional - District 5,State Senate - District 3,Assembly - District 7,274,603,37,2,state treasurer
STATE TREASURER,144010,41292,3,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 3,Congressional - District 5,State Senate - District 3,Assembly - District 7,219,445,21,0,state treasurer
STATE TREASURER,144025,41292,4,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 4,Congressional - District 5,State Senate - District 3,Assembly - District 7,424,602,35,1,state treasurer
STATE TREASURER,144009,41292,5,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 5,Congressional - District 5,State Senate - District 3,Assembly - District 7,341,493,28,0,state treasurer
STATE TREASURER,144018,41292,6,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 6,Congressional - District 5,State Senate - District 5,Assembly - District 13,311,439,31,4,state treasurer
STATE TREASURER,144023,41292,7,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 7,Congressional - District 5,State Senate - District 5,Assembly - District 15,362,528,23,1,state treasurer
STATE TREASURER,144016,41292,8,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 8,Congressional - District 5,State Senate - District 5,Assembly - District 15,327,489,40,2,state treasurer
STATE TREASURER,144022,41292,9,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 9,Congressional - District 5,State Senate - District 5,Assembly - District 15,454,596,35,3,state treasurer
STATE TREASURER,144027,41292,10,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 10,Congressional - District 5,State Senate - District 3,Assembly - District 7,368,552,30,1,state treasurer
STATE TREASURER,144007,41292,11,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 11,Congressional - District 5,State Senate - District 5,Assembly - District 13,547,582,37,1,state treasurer
STATE TREASURER,144008,41292,12,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 12,Congressional - District 5,State Senate - District 5,Assembly - District 13,531,475,31,2,state treasurer
STATE TREASURER,144031,41292,13,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 13,Congressional - District 5,State Senate - District 5,Assembly - District 15,686,673,45,3,state treasurer
STATE TREASURER,144028,41292,14,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 14,Congressional - District 5,State Senate - District 5,Assembly - District 15,310,447,32,1,state treasurer
STATE TREASURER,144012,41292,15,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 15,Congressional - District 5,State Senate - District 5,Assembly - District 15,341,454,29,3,state treasurer
STATE TREASURER,144029,41292,16,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 16,Congressional - District 5,State Senate - District 5,Assembly - District 15,376,406,26,0,state treasurer
STATE TREASURER,144011,41292,17,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 17,Congressional - District 5,State Senate - District 5,Assembly - District 15,526,575,30,0,state treasurer
STATE TREASURER,144030,41292,18,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 18,Congressional - District 5,State Senate - District 5,Assembly - District 15,668,644,42,2,state treasurer
STATE TREASURER,144024,41292,19,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 19,Congressional - District 5,State Senate - District 5,Assembly - District 15,566,590,42,1,state treasurer
STATE TREASURER,144026,41292,20,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 20,Congressional - District 5,State Senate - District 3,Assembly - District 7,352,448,21,1,state treasurer
STATE TREASURER,144019,41292,21,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 21,Congressional - District 5,State Senate - District 5,Assembly - District 15,443,580,21,1,state treasurer
STATE TREASURER,144013,41292,22,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 22,Congressional - District 5,State Senate - District 5,Assembly - District 15,376,459,20,0,state treasurer
STATE TREASURER,144020,41292,23,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 23,Congressional - District 5,State Senate - District 5,Assembly - District 15,592,554,39,2,state treasurer
STATE TREASURER,144015,41292,24,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 24,Congressional - District 5,State Senate - District 5,Assembly - District 15,285,410,16,1,state treasurer
STATE TREASURER,144014,41292,25,MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 25,Congressional - District 5,State Senate - District 5,Assembly - District 15,578,538,27,2,state treasurer
STATE TREASURER,143369,42002,1,MONROE,Town of ADRIAN,Town of ADRIAN Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,226,114,12,0,state treasurer
STATE TREASURER,145573,42004,1,MONROE,Town of ANGELO,Town of ANGELO Wards 1-3,Congressional - District 3,State Senate - District 32,Assembly - District 96,291,198,17,0,state treasurer
STATE TREASURER,145348,42006,1,MONROE,Town of BYRON,Town of BYRON Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,258,163,10,0,state treasurer
STATE TREASURER,143404,42008,1,MONROE,Town of CLIFTON,Town of CLIFTON Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,107,68,11,0,state treasurer
STATE TREASURER,145259,42010,1,MONROE,Town of GLENDALE,Town of GLENDALE Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,191,89,11,0,state treasurer
STATE TREASURER,143414,42012,1,MONROE,Town of GRANT,Town of GRANT Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,135,58,4,0,state treasurer
STATE TREASURER,145289,42014,1,MONROE,Town of GREENFIELD,Town of GREENFIELD Wards 1-2,Congressional - District 3,State Senate - District 24,Assembly - District 70,211,107,8,0,state treasurer
STATE TREASURER,145557,42016,1,MONROE,Town of JEFFERSON,Town of JEFFERSON Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,134,108,4,0,state treasurer
STATE TREASURER,146200,42018,1,MONROE,Town of LAFAYETTE,Town of LAFAYETTE Wards 1-2,Congressional - District 3,State Senate - District 24,Assembly - District 70,96,53,2,0,state treasurer
STATE TREASURER,143657,42020,1,MONROE,Town of LA GRANGE,Town of LA GRANGE Wards 1A-3A,Congressional - District 7,State Senate - District 24,Assembly - District 70,489,332,31,0,state treasurer
STATE TREASURER,143658,42020,1,MONROE,Town of LA GRANGE,Town of LA GRANGE Wards 1B-3B,Congressional - District 3,State Senate - District 24,Assembly - District 70,41,18,1,0,state treasurer
STATE TREASURER,143724,42022,1,MONROE,Town of LEON,Town of LEON Wards 1-2,Congressional - District 3,State Senate - District 32,Assembly - District 96,335,178,8,0,state treasurer
STATE TREASURER,143501,42024,1,MONROE,Town of LINCOLN,Town of LINCOLN Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,254,102,8,0,state treasurer
STATE TREASURER,146266,42026,1,MONROE,Town of LITTLE FALLS,Town of LITTLE FALLS Wards 1-2,Congressional - District 3,State Senate - District 24,Assembly - District 70,344,250,18,0,state treasurer
STATE TREASURER,143631,42028,1,MONROE,Town of NEW LYME,Town of NEW LYME Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,57,28,3,0,state treasurer
STATE TREASURER,143734,42030,1,MONROE,Town of OAKDALE,Town of OAKDALE Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,190,100,9,0,state treasurer
STATE TREASURER,143630,42032,1,MONROE,Town of PORTLAND,Town of PORTLAND Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,213,149,7,0,state treasurer
STATE TREASURER,146517,42034,1,MONROE,Town of RIDGEVILLE,Town of RIDGEVILLE Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,125,97,6,0,state treasurer
STATE TREASURER,146315,42036,1,MONROE,Town of SCOTT,Town of SCOTT Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,33,9,3,0,state treasurer
STATE TREASURER,143743,42038,1,MONROE,Town of SHELDON,Town of SHELDON Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,131,50,0,0,state treasurer
STATE TREASURER,146661,42040,1,MONROE,Town of SPARTA,"Town of SPARTA Wards 1,3-5",Congressional - District 3,State Senate - District 24,Assembly - District 70,275,264,16,0,state treasurer
STATE TREASURER,146662,42040,2,MONROE,Town of SPARTA,"Town of SPARTA Wards 2,6",Congressional - District 3,State Senate - District 24,Assembly - District 70,457,319,34,0,state treasurer
STATE TREASURER,146342,42042,1,MONROE,Town of TOMAH,Town of TOMAH Wards 1-2,Congressional - District 3,State Senate - District 32,Assembly - District 96,381,217,19,0,state treasurer
STATE TREASURER,145533,42044,1,MONROE,Town of WELLINGTON,Town of WELLINGTON Wards 1-2,Congressional - District 3,State Senate - District 32,Assembly - District 96,102,112,8,0,state treasurer
STATE TREASURER,146344,42046,1,MONROE,Town of WELLS,Town of WELLS Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,161,91,6,0,state treasurer
STATE TREASURER,143731,42048,1,MONROE,Town of WILTON,Town of WILTON Wards 1-5,Congressional - District 3,State Senate - District 32,Assembly - District 96,122,72,5,0,state treasurer
STATE TREASURER,145577,42111,1,MONROE,Village of CASHTON,Village of CASHTON Wards 1-3,Congressional - District 3,State Senate - District 32,Assembly - District 96,198,182,10,0,state treasurer
STATE TREASURER,145322,42141,1,MONROE,Village of KENDALL,Village of KENDALL Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,70,69,7,0,state treasurer
STATE TREASURER,145517,42151,1,MONROE,Village of MELVINA,Village of MELVINA Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,17,12,0,0,state treasurer
STATE TREASURER,143010,42161,1,MONROE,Village of NORWALK,Village of NORWALK Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,81,83,9,0,state treasurer
STATE TREASURER,142989,42165,1,MONROE,Village of OAKDALE,Village of OAKDALE Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,58,39,4,0,state treasurer
STATE TREASURER,146156,42166,2,MONROE,VILLAGE OF ONTARIO,VILLAGE OF ONTARIO Ward 2,Congressional - District 3,State Senate - District 32,Assembly - District 96,0,0,0,0,state treasurer
STATE TREASURER,145888,42176,2,MONROE,VILLAGE OF ROCKLAND,VILLAGE OF ROCKLAND Ward 2,Congressional - District 3,State Senate - District 24,Assembly - District 70,0,0,0,0,state treasurer
STATE TREASURER,143048,42185,1,MONROE,Village of WARRENS,Village of WARRENS Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,117,54,9,0,state treasurer
STATE TREASURER,143112,42191,1,MONROE,Village of WILTON,Village of WILTON Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,71,105,11,0,state treasurer
STATE TREASURER,145520,42192,1,MONROE,Village of WYEVILLE,Village of WYEVILLE Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,27,24,5,0,state treasurer
STATE TREASURER,143388,42281,1,MONROE,City of SPARTA,City of SPARTA Wards 1-6,Congressional - District 3,State Senate - District 24,Assembly - District 70,512,567,45,1,state treasurer
STATE TREASURER,146717,42281,7,MONROE,City of SPARTA,City of SPARTA Wards 7-11,Congressional - District 3,State Senate - District 24,Assembly - District 70,444,515,36,0,state treasurer
STATE TREASURER,146718,42281,12,MONROE,City of SPARTA,"City of SPARTA Wards 12-18,20-21",Congressional - District 3,State Senate - District 24,Assembly - District 70,475,507,36,0,state treasurer
STATE TREASURER,143391,42281,19,MONROE,City of SPARTA,City of SPARTA Ward 19,Congressional - District 3,State Senate - District 32,Assembly - District 96,0,0,0,0,state treasurer
STATE TREASURER,146323,42286,1,MONROE,City of TOMAH,"City of TOMAH Wards 1-5A,6",Congressional - District 3,State Senate - District 24,Assembly - District 70,427,473,36,0,state treasurer
STATE TREASURER,146724,42286,5,MONROE,City of TOMAH,"City of TOMAH Wards 5B,24",Congressional - District 7,State Senate - District 24,Assembly - District 70,0,0,0,0,state treasurer
STATE TREASURER,146325,42286,7,MONROE,City of TOMAH,City of TOMAH Wards 7-11,Congressional - District 3,State Senate - District 24,Assembly - District 70,590,502,36,0,state treasurer
STATE TREASURER,146326,42286,12,MONROE,City of TOMAH,"City of TOMAH Wards 12-16,18",Congressional - District 3,State Senate - District 24,Assembly - District 70,490,486,44,0,state treasurer
STATE TREASURER,144850,42286,17,MONROE,City of TOMAH,"City of TOMAH Wards 17,19-23",Congressional - District 3,State Senate - District 32,Assembly - District 96,0,0,0,0,state treasurer
STATE TREASURER,145325,43002,1,OCONTO,Town of ABRAMS,Town of ABRAMS Wards 1-3,Congressional - District 8,State Senate - District 30,Assembly - District 89,574,308,17,1,state treasurer
STATE TREASURER,143088,43006,1,OCONTO,Town of BAGLEY,Town of BAGLEY Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,119,30,1,0,state treasurer
STATE TREASURER,143174,43008,1,OCONTO,Town of BRAZEAU,Town of BRAZEAU Wards 1-3,Congressional - District 8,State Senate - District 12,Assembly - District 36,478,198,13,2,state treasurer
STATE TREASURER,146083,43010,1,OCONTO,Town of BREED,Town of BREED Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,246,87,7,0,state treasurer
STATE TREASURER,143187,43012,1,OCONTO,Town of CHASE,Town of CHASE Wards 1-5,Congressional - District 8,State Senate - District 12,Assembly - District 36,879,490,32,1,state treasurer
STATE TREASURER,143355,43014,1,OCONTO,Town of DOTY,Town of DOTY Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,122,66,3,0,state treasurer
STATE TREASURER,144345,43016,1,OCONTO,Town of GILLETT,Town of GILLETT Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,396,104,13,0,state treasurer
STATE TREASURER,146158,43018,1,OCONTO,Town of HOW,Town of HOW Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,205,51,5,0,state treasurer
STATE TREASURER,143173,43019,1,OCONTO,Town of LAKEWOOD,Town of LAKEWOOD Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,312,177,11,0,state treasurer
STATE TREASURER,143317,43020,1,OCONTO,Town of LENA,Town of LENA Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,214,89,6,0,state treasurer
STATE TREASURER,146213,43022,1,OCONTO,Town of LITTLE RIVER,Town of LITTLE RIVER Wards 1-2,Congressional - District 8,State Senate - District 30,Assembly - District 89,295,148,13,0,state treasurer
STATE TREASURER,146343,43024,1,OCONTO,Town of LITTLE SUAMICO,Town of LITTLE SUAMICO Wards 1-8,Congressional - District 8,State Senate - District 30,Assembly - District 89,1560,759,46,0,state treasurer
STATE TREASURER,146278,43026,1,OCONTO,Town of MAPLE VALLEY,Town of MAPLE VALLEY Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,216,76,7,0,state treasurer
STATE TREASURER,146085,43028,1,OCONTO,Town of MORGAN,Town of MORGAN Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,319,157,13,0,state treasurer
STATE TREASURER,146084,43029,1,OCONTO,Town of MOUNTAIN,Town of MOUNTAIN Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,267,166,19,0,state treasurer
STATE TREASURER,146143,43030,1,OCONTO,Town of OCONTO,Town of OCONTO Wards 1-3,Congressional - District 8,State Senate - District 30,Assembly - District 89,409,210,10,0,state treasurer
STATE TREASURER,145326,43032,1,OCONTO,Town of OCONTO FALLS,Town of OCONTO FALLS Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,376,185,76,0,state treasurer
STATE TREASURER,145651,43034,1,OCONTO,Town of PENSAUKEE,Town of PENSAUKEE Wards 1-2,Congressional - District 8,State Senate - District 30,Assembly - District 89,419,245,13,0,state treasurer
STATE TREASURER,143188,43036,1,OCONTO,Town of RIVERVIEW,Town of RIVERVIEW Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,250,191,5,0,state treasurer
STATE TREASURER,145073,43038,1,OCONTO,Town of SPRUCE,Town of SPRUCE Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,251,128,8,0,state treasurer
STATE TREASURER,145148,43040,1,OCONTO,Town of STILES,Town of STILES Wards 1-2,Congressional - District 8,State Senate - District 30,Assembly - District 89,425,234,19,1,state treasurer
STATE TREASURER,144962,43042,1,OCONTO,Town of TOWNSEND,Town of TOWNSEND Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,347,259,12,0,state treasurer
STATE TREASURER,144429,43044,1,OCONTO,Town of UNDERHILL,Town of UNDERHILL Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,238,120,13,0,state treasurer
STATE TREASURER,143177,43146,1,OCONTO,Village of LENA,Village of LENA Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,107,75,2,0,state treasurer
STATE TREASURER,146146,43171,5,OCONTO,VILLAGE OF PULASKI,VILLAGE OF PULASKI Ward 5,Congressional - District 8,State Senate - District 2,Assembly - District 6,0,0,0,0,state treasurer
STATE TREASURER,145578,43181,1,OCONTO,Village of SURING,Village of SURING Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,121,47,5,0,state treasurer
STATE TREASURER,145978,43231,1,OCONTO,City of GILLETT,City of GILLETT Wards 1-3,Congressional - District 8,State Senate - District 12,Assembly - District 36,294,181,21,0,state treasurer
STATE TREASURER,145613,43265,1,OCONTO,City of OCONTO,City of OCONTO Wards 1-7,Congressional - District 8,State Senate - District 30,Assembly - District 89,845,731,39,3,state treasurer
STATE TREASURER,145838,43266,1,OCONTO,City of OCONTO FALLS,City of OCONTO FALLS Wards 1-5,Congressional - District 8,State Senate - District 12,Assembly - District 36,615,354,26,0,state treasurer
STATE TREASURER,145839,43266,6,OCONTO,City of OCONTO FALLS,City of OCONTO FALLS Ward 6,Congressional - District 8,State Senate - District 30,Assembly - District 89,0,0,0,0,state treasurer
STATE TREASURER,146329,44002,1,ONEIDA,Town of CASSIAN,Town of CASSIAN Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,331,259,14,1,state treasurer
